image,caption,predicted_emotion,confidence,prob_joy,prob_sadness,prob_anger,prob_fear,prob_love,prob_surprise
3242354561_54e5a34925.jpg,A blonde dog is catching a ball in its mouth in the snow .,joy,0.9972963,0.9972963,0.0023869753,0.00022062476,4.9000584e-05,4.691069e-05,1.1553362e-07
3242354561_54e5a34925.jpg,A brown dog is catching a ball in its mouth whilst playing in a snow covered field .,joy,0.990195,0.990195,0.008147903,0.0009884745,0.00035422452,0.0003112411,3.2144085e-06
3242354561_54e5a34925.jpg,"A dog catching an orange ball , in the snow .",joy,0.9701736,0.9701736,0.024459435,0.0021368747,0.0013678229,0.0018327631,2.9490557e-05
3242354561_54e5a34925.jpg,A golden retriever catches a tennis ball in the snow .,joy,0.9959179,0.9959179,0.0035465024,0.00035708374,9.231065e-05,8.573827e-05,3.3376028e-07
3242354561_54e5a34925.jpg,A tan dog catches an orange ball in the snowy yard .,joy,0.7559661,0.7559661,0.19715394,0.019938357,0.012482836,0.013304762,0.0011540365
3242718240_3358f2d6e6.jpg,A group of children dressed in costume pose for a picture .,joy,0.9974713,0.9974713,0.0022377032,0.00020403208,4.4246226e-05,4.2606483e-05,9.7474995e-08
3242718240_3358f2d6e6.jpg,A group of children stand against a building and smile .,joy,0.99583435,0.99583435,0.0036201896,0.00031797297,0.000104707964,0.00012243296,4.015702e-07
3242718240_3358f2d6e6.jpg,A group of six children stands smiling and laughing in front of a wall .,joy,0.9961629,0.9961629,0.003342519,0.00033221644,8.387947e-05,7.820321e-05,2.840672e-07
3242718240_3358f2d6e6.jpg,a group of young children standing in a row leaning against a wall .,joy,0.99425477,0.99425477,0.004940183,0.00042702595,0.00016944742,0.00020759153,8.9536053e-07
3242718240_3358f2d6e6.jpg,The six children are laughing .,joy,0.9944845,0.9944845,0.0047274176,0.0005071827,0.00014668792,0.00013356979,7.2707184e-07
3242808166_8638150274.jpg,A bike rider in red rides through the trees down a snowy hill .,joy,0.9976139,0.9976139,0.0021162832,0.00018642875,4.1531242e-05,4.169737e-05,8.5790994e-08
3242808166_8638150274.jpg,A person is riding a bike in a wooded area at night .,surprise,0.69782495,0.072965935,0.019826781,0.0220553,0.13822016,0.04910684,0.69782495
3242808166_8638150274.jpg,Bike rider riding downhill in forest .,joy,0.6573007,0.6573007,0.22974756,0.051514238,0.035779607,0.023154797,0.00250311
3242808166_8638150274.jpg,Cyclist in snowy forest at night,fear,0.5658416,0.06094336,0.08620122,0.11235263,0.5658416,0.032037534,0.14262366
3242808166_8638150274.jpg,The rider is biking in the snow and wearing a red jacket .,joy,0.99702567,0.99702567,0.0026169536,0.00024672522,5.6720564e-05,5.3888074e-05,1.4753678e-07
3242919570_39a05aa2ee.jpg,A dog is running through the snow .,joy,0.9974999,0.9974999,0.0022131817,0.00020133567,4.350512e-05,4.1951374e-05,9.480617e-08
3242919570_39a05aa2ee.jpg,a thin white dog is running through snow .,joy,0.99315405,0.99315405,0.0058631636,0.00050155196,0.00021537853,0.000264578,1.3213622e-06
3242919570_39a05aa2ee.jpg,A white dog with black markings runs through the snow .,joy,0.99723935,0.99723935,0.0024354758,0.00022606793,5.0582275e-05,4.833624e-05,1.2181064e-07
3242919570_39a05aa2ee.jpg,A white dog with red ears is running in the snow .,joy,0.994993,0.994993,0.0043109497,0.0004531299,0.00012640974,0.00011582985,5.6609935e-07
3242919570_39a05aa2ee.jpg,A white dog with tan ears is running through the snow,joy,0.9948047,0.9948047,0.0044656666,0.00047307683,0.00013376604,0.00012224549,6.224799e-07
3243020805_2bafc36c45.jpg,A boy is wielding a long white stick whilst some people are watching him from behind .,sadness,0.98845845,0.0078031626,0.98845845,0.001809636,0.0010066346,0.00091965334,2.3923371e-06
3243020805_2bafc36c45.jpg,A child swings a big white stick while others look on .,joy,0.99272317,0.99272317,0.0061518075,0.00070013554,0.0002238013,0.00019970917,1.4778091e-06
3243020805_2bafc36c45.jpg,a young boy swinging a stick about o hit something .,fear,0.5003043,0.069038115,0.079808794,0.10597653,0.5003043,0.038135476,0.2067368
3243020805_2bafc36c45.jpg,A young boy swings a large stick as a crowd watches .,surprise,0.64139944,0.07515332,0.025460593,0.029205276,0.1785759,0.050205506,0.64139944
3243020805_2bafc36c45.jpg,The little boy swings a large white stick .,sadness,0.97730106,0.015350321,0.97730106,0.003482397,0.0019694176,0.0018878399,8.964468e-06
3243094580_ccd01679f5.jpg,A girl is riding her bike at night .,surprise,0.5671606,0.07850054,0.033425126,0.038934678,0.2309151,0.051063906,0.5671606
3243094580_ccd01679f5.jpg,A person on a bicycle rides down the city sidewalk at night .,sadness,0.6164785,0.11042004,0.6164785,0.048041806,0.15202382,0.06765896,0.0053768614
3243094580_ccd01679f5.jpg,A person walks in the dark near streetlights .,joy,0.99282044,0.99282044,0.006158598,0.00051881495,0.00022494688,0.00027560123,1.4036506e-06
3243094580_ccd01679f5.jpg,A street light lit bridge with a cyclist and some cars .,joy,0.9214473,0.9214473,0.06241803,0.006079867,0.004180545,0.005672553,0.00020176242
3243094580_ccd01679f5.jpg,The person is bicycling on the street at nighttime .,sadness,0.5407783,0.06454019,0.5407783,0.18961386,0.15795386,0.029514631,0.017599214
3243233886_235a80e8c7.jpg,A child in a red child plays on playground equipment .,joy,0.5752558,0.5752558,0.2865656,0.06299101,0.04359584,0.02824997,0.0033417358
3243233886_235a80e8c7.jpg,A little kid plays on the equipment at the park .,joy,0.9255841,0.9255841,0.05899066,0.0057433285,0.004006997,0.0054866318,0.00018825632
3243233886_235a80e8c7.jpg,A small blond child wearing a red jacket climbs on a playground .,joy,0.9227888,0.9227888,0.06167377,0.005907138,0.004010065,0.00543417,0.00018609315
3243233886_235a80e8c7.jpg,Blond child wearing a red jacket and crawling on playground equipment .,joy,0.99735093,0.99735093,0.0023405626,0.00021543435,4.7492336e-05,4.5539586e-05,1.09652774e-07
3243233886_235a80e8c7.jpg,The kid at the playground has a red sweater on .,sadness,0.72961247,0.04788739,0.72961247,0.13635962,0.066995494,0.015469887,0.0036751826
324355356_859988a710.jpg,Two staffordshire terriers race through a field in the woods,sadness,0.85507107,0.025707124,0.85507107,0.086703666,0.026965331,0.0051066126,0.00044611632
324355356_859988a710.jpg,Two brown dogs running in a grassy field .,fear,0.5610869,0.06157841,0.08579867,0.112133905,0.5610869,0.03255053,0.14685161
324355356_859988a710.jpg,Two dogs running in the woods .,joy,0.9469275,0.9469275,0.039537385,0.0064606746,0.0037885369,0.0031321943,0.0001537204
324355356_859988a710.jpg,two dogs run through a grassy patch that is surrounded by trees .,sadness,0.9204224,0.0337627,0.9204224,0.015985057,0.019414332,0.010072539,0.00034288492
324355356_859988a710.jpg,Two tan dogs run along a field at the edge of a woods .,sadness,0.73887193,0.09021335,0.73887193,0.044683136,0.081306435,0.041367073,0.0035582103
3243588540_b418ac7eda.jpg,A girl is getting a tattoo on her hand .,love,0.95185786,0.04580207,0.00048255356,0.001778313,7.834706e-05,0.95185786,9.002447e-07
3243588540_b418ac7eda.jpg,A girl sits patiently as another one draws henna on her .,joy,0.7822997,0.7822997,0.14960234,0.030555056,0.021414625,0.014823503,0.0013047924
3243588540_b418ac7eda.jpg,The girl is standing as the other girl with glasses works on her hand painting .,sadness,0.8435543,0.027894156,0.8435543,0.09189162,0.030196922,0.005883375,0.000579624
3243588540_b418ac7eda.jpg,The woman in the white sweater is painting a tattoo on the teenager 's hand .,love,0.9513302,0.046596367,0.00046298842,0.0015276484,8.1706574e-05,0.9513302,1.0912089e-06
3243588540_b418ac7eda.jpg,Two girls at a table with papers between them .,joy,0.99683607,0.99683607,0.0027762419,0.0002458514,6.7466404e-05,7.4003845e-05,1.914341e-07
3243591844_791cfa62eb.jpg,a man with a microphone watches two children practicing sum wrestling .,joy,0.5141485,0.5141485,0.33008578,0.07198565,0.04807132,0.032232106,0.0034768246
3243591844_791cfa62eb.jpg,Two girls dressed up with sumo pants wrestling while people look on .,joy,0.97096384,0.97096384,0.022460999,0.0033416566,0.0017490962,0.0014381843,4.6278616e-05
3243591844_791cfa62eb.jpg,Two people have their arm entangled with each other while people look on .,sadness,0.9886048,0.0073717413,0.9886048,0.0019204944,0.0011460565,0.0009541294,2.8344302e-06
3243591844_791cfa62eb.jpg,Two woman competiting in a mock sumo wrestler competiton .,sadness,0.84523326,0.034477327,0.84523326,0.08567651,0.027964864,0.006104582,0.0005434283
3243591844_791cfa62eb.jpg,Two young girls sumo wrestle while others watch .,joy,0.7199766,0.7199766,0.22563288,0.023046492,0.014497038,0.015440594,0.0014064081
3244171699_ace4b5d999.jpg,a family deciding what to other at a restaurant,love,0.5815506,0.22606021,0.02587435,0.032845672,0.048378,0.5815506,0.0852912
3244171699_ace4b5d999.jpg,A woman points to the menu while another woman and man look on .,joy,0.98362714,0.98362714,0.013709654,0.0011446507,0.0006629824,0.0008472884,8.368415e-06
3244171699_ace4b5d999.jpg,three chinese people eat soup .,joy,0.9970253,0.9970253,0.002615342,0.00023226519,6.106876e-05,6.580752e-05,1.6212798e-07
3244171699_ace4b5d999.jpg,Three people sit and talk about the menu at a chinese restaurant .,sadness,0.47730166,0.3485073,0.47730166,0.088633,0.04933445,0.033323176,0.0029003734
3244171699_ace4b5d999.jpg,Two women and a man are sitting at a round table .,joy,0.988086,0.988086,0.010042095,0.0008393357,0.00045945813,0.00056857325,4.5031065e-06
3244470342_c08f6bb17e.jpg,A snowboarder going over a cliff .,joy,0.68775606,0.68775606,0.2097479,0.046486624,0.032530885,0.02128213,0.0021963553
3244470342_c08f6bb17e.jpg,A snowboarder is jumping off a high stone wall .,sadness,0.91510594,0.03514377,0.91510594,0.01691434,0.021379862,0.011057607,0.00039851392
3244470342_c08f6bb17e.jpg,A snowboarder vaulting over a rock ridge .,joy,0.77621025,0.77621025,0.18093903,0.01822859,0.011331077,0.012279175,0.0010119051
3244470342_c08f6bb17e.jpg,Snowboarder performing a trick high in the air over snow .,joy,0.9966525,0.9966525,0.002931954,0.00028322943,6.7973044e-05,6.39821e-05,1.9965331e-07
3244470342_c08f6bb17e.jpg,The snowboarder is doing a jump .,love,0.9640404,0.0352343,0.00018679071,0.0005115277,2.6789996e-05,0.9640404,1.8877627e-07
3244586044_205d5ae2ba.jpg,A dog runs in a race .,sadness,0.8699689,0.023384357,0.8699689,0.07921882,0.022901775,0.0042151716,0.00031099463
3244586044_205d5ae2ba.jpg,"A dog wearing a number "" 8 "" races on a track .",joy,0.99359196,0.99359196,0.005491077,0.0004736456,0.0001983712,0.00024363917,1.1604915e-06
3244586044_205d5ae2ba.jpg,A greyhound in a black and yellow shirt is racing .,joy,0.97068447,0.97068447,0.023929872,0.0021184294,0.0013781787,0.0018589842,3.0075158e-05
3244586044_205d5ae2ba.jpg,A white greyhound dog wearing the number eight is running on a track .,love,0.9407534,0.05716752,0.0005743927,0.0013611157,0.00014059382,0.9407534,2.886028e-06
3244586044_205d5ae2ba.jpg,The muzzled dog with the number eight races on the dirt track .,love,0.89595634,0.07915433,0.0029326873,0.021430675,0.00052047166,0.89595634,5.605251e-06
3244734844_c318c29c23.jpg,"A boy wearing a blue parka , green pants , and white shoes is leaping in a ramp .",joy,0.67446417,0.67446417,0.25898105,0.02779426,0.017765991,0.019087696,0.0019070036
3244734844_c318c29c23.jpg,a man performs a large jump .,love,0.94744694,0.050942507,0.0004363121,0.0010779747,9.478282e-05,0.94744694,1.5102835e-06
3244734844_c318c29c23.jpg,A man wearing a blue jacket jumping from one concrete wall to the other .,joy,0.9473296,0.9473296,0.04180696,0.003921217,0.0028469528,0.003987134,0.00010813447
3244734844_c318c29c23.jpg,A person in a blue jacket jumps off of a tan cement wall .,joy,0.98771137,0.98771137,0.010350163,0.0008630312,0.00047827046,0.0005922482,4.8069282e-06
3244734844_c318c29c23.jpg,Someone in a blue coat and white sneakers is airborne .,joy,0.8487664,0.8487664,0.12175586,0.0121899955,0.0076679178,0.009066722,0.0005532007
3244747165_17028936e0.jpg,A smiling group posing together .,anger,0.8715284,0.033540264,0.018484034,0.8715284,0.0033726112,0.07304889,2.5722898e-05
3244747165_17028936e0.jpg,Four people pose upclose for the camera .,sadness,0.43583423,0.387355,0.43583423,0.08793302,0.050567057,0.035123724,0.0031870033
3244747165_17028936e0.jpg,The young adults take a group shot of themselves .,love,0.68702006,0.21843313,0.018781789,0.02455255,0.026153645,0.68702006,0.02505888
3244747165_17028936e0.jpg,Two men and two women taking a self-portrait,joy,0.99246925,0.99246925,0.0063528502,0.0007282881,0.00023663789,0.00021134406,1.6274917e-06
3244747165_17028936e0.jpg,two women and two men are posing for a self held camera photograph .,sadness,0.82155883,0.06645467,0.82155883,0.036095332,0.049294114,0.024466958,0.002130182
3244910944_612b8ce98f.jpg,A motocross biker flies in the air on his bike .,joy,0.98216707,0.98216707,0.014231997,0.0019655407,0.0008773942,0.0007431014,1.4902492e-05
3244910944_612b8ce98f.jpg,An individual adorned in white rides a motorcycle .,sadness,0.9273294,0.05102063,0.9273294,0.009897274,0.0052908906,0.006393055,6.877427e-05
3244910944_612b8ce98f.jpg,A person in white in the air on their motorbike .,sadness,0.90495783,0.06686792,0.90495783,0.012710135,0.0070722993,0.008273833,0.00011805846
3244910944_612b8ce98f.jpg,A white motorcycle is being jumped in the air by a person in a white outfit and crash helmet .,sadness,0.9917995,0.0054698586,0.9917995,0.0013301919,0.000747811,0.0006513234,1.2876189e-06
3244910944_612b8ce98f.jpg,Rider making high jump on motorcycle .,love,0.94287264,0.05520315,0.0005284571,0.0012686376,0.00012475747,0.94287264,2.37155e-06
3245070961_8977fdd548.jpg,A boy in a blue shirt runs while smiling .,joy,0.90434295,0.90434295,0.06919349,0.011996559,0.0077142334,0.006357815,0.00039493744
3245070961_8977fdd548.jpg,"A child in a black shirt , running .",joy,0.99033576,0.99033576,0.008195573,0.000691932,0.0003462791,0.00042775666,2.8540644e-06
3245070961_8977fdd548.jpg,A little boy in navy blue is running very fast .,sadness,0.8056283,0.03515999,0.8056283,0.10771161,0.0414862,0.008790876,0.0012229537
3245070961_8977fdd548.jpg,A young boy in a dark blue shirt runs as the grassy background blurs .,sadness,0.7908543,0.037918527,0.7908543,0.1134777,0.046133596,0.010043908,0.0015719833
3245070961_8977fdd548.jpg,A young boy in dark clothing with a smile sprints .,surprise,0.7464949,0.07023582,0.0154379755,0.015355677,0.10847974,0.043995887,0.7464949
3245250964_9d3e37111e.jpg,A basketball player jumps for a shot while another attempts to block him .,sadness,0.4790791,0.34599444,0.4790791,0.08885172,0.049656022,0.03348091,0.0029378862
3245250964_9d3e37111e.jpg,Man in blue and white uniform shooting basketball being blocked by man in white and red .,joy,0.51003957,0.51003957,0.38677964,0.04430121,0.026987491,0.029225448,0.0026666739
3245250964_9d3e37111e.jpg,Two basketball players oppose each other at the net .,surprise,0.68095154,0.0736334,0.021486642,0.024172977,0.15024988,0.04950556,0.68095154
3245250964_9d3e37111e.jpg,Two men are playing basketball and one is trying to block the other .,joy,0.8967745,0.8967745,0.07443376,0.01297353,0.008469459,0.0069049112,0.00044388874
3245250964_9d3e37111e.jpg,"Two men , one with a ball and a blue uniform , and the other in a white uniform are playing basketball .",joy,0.8891895,0.8891895,0.08483734,0.009425966,0.006988526,0.009044786,0.00051393744
3245266444_2e798096e6.jpg,"A boy in a green shirt surrounded by toys and another boy , wearing a blue shirt with penguins , to his left",joy,0.99634945,0.99634945,0.0031867507,0.00031346458,7.759198e-05,7.251714e-05,2.4903554e-07
3245266444_2e798096e6.jpg,Two boys in a tent smile for the camera .,sadness,0.68341506,0.16182883,0.68341506,0.09209728,0.042198204,0.018735904,0.0017247031
3245266444_2e798096e6.jpg,Two boys smile from within their makeshift tent of towels and blankets .,sadness,0.9866061,0.0077776727,0.9866061,0.002452332,0.0018770486,0.0012815164,5.22034e-06
3245266444_2e798096e6.jpg,Two children are playing in a homemade fort .,joy,0.99628,0.99628,0.003244576,0.00032039755,7.999305e-05,7.4758806e-05,2.6238476e-07
3245266444_2e798096e6.jpg,Two kids underneath a sheet playing with a white dog .,sadness,0.84082043,0.11677918,0.84082043,0.018796869,0.010627988,0.012710377,0.00026511878
3245460937_2710a82709.jpg,A boy jumping to hit a tennis ball with his racket,joy,0.9891261,0.9891261,0.008979709,0.0011139666,0.00041447513,0.00036165855,4.1890676e-06
3245460937_2710a82709.jpg,A boy wearing jeans leaps in the air and shows his shadow below .,joy,0.9945187,0.9945187,0.0046996665,0.00050354993,0.00014522804,0.00013224034,7.147001e-07
3245460937_2710a82709.jpg,A child jumping on a tennis court .,joy,0.8559886,0.8559886,0.11548102,0.011641816,0.0074376455,0.00892371,0.0005271481
3245460937_2710a82709.jpg,The boy is jumping in the air .,joy,0.97828895,0.97828895,0.017059796,0.002459644,0.0011796344,0.0009872728,2.4617937e-05
3245460937_2710a82709.jpg,Where is the rest of his racket ?,joy,0.65774375,0.65774375,0.22945487,0.05144095,0.03573314,0.023128482,0.002498707
3245504245_27931f5ec1.jpg,A woman helping a young blonde girl .,joy,0.47739717,0.47739717,0.35628605,0.07891228,0.05010485,0.03391653,0.0033832483
3245504245_27931f5ec1.jpg,A woman in a sweater is painting the face of a young girl in a striped shirt .,sadness,0.811616,0.05561693,0.811616,0.09023642,0.0328072,0.008864934,0.00085860246
3245504245_27931f5ec1.jpg,A woman paints a picture on a girl 's face .,sadness,0.84642684,0.033741757,0.84642684,0.08553044,0.027767092,0.006002746,0.0005311415
3245504245_27931f5ec1.jpg,A woman with glasses is face painting a blond girl .,sadness,0.85905284,0.02499022,0.85905284,0.08482927,0.025868895,0.0048529287,0.00040585047
3245504245_27931f5ec1.jpg,the woman wearing glasses is painting the face of the blonde girl .,joy,0.9823183,0.9823183,0.014125552,0.0019474484,0.0008640123,0.00073027756,1.4488502e-05
3245912109_fdeef6b456.jpg,A crowd of people in winter-gear is standing in front of a large royal structure .,joy,0.9839289,0.9839289,0.01327543,0.0011643859,0.00070965337,0.00091207796,9.627576e-06
3245912109_fdeef6b456.jpg,A group of people gather in front of a historic building,joy,0.9931405,0.9931405,0.0058154985,0.0006535315,0.0002050248,0.00018412934,1.2778044e-06
3245912109_fdeef6b456.jpg,Many bundled up people are standing in a public square .,sadness,0.9937639,0.0042271367,0.9937639,0.0009921199,0.0005392833,0.00047687066,6.8920536e-07
3245912109_fdeef6b456.jpg,There is a group of people in winter coats are gather in front of a large building .,joy,0.99737865,0.99737865,0.0023153485,0.00020767754,4.8739435e-05,4.9291622e-05,1.12883725e-07
3245912109_fdeef6b456.jpg,Tourists are gathering in front of a historic building in winter .,surprise,0.5939321,0.077515945,0.030482417,0.035329226,0.21182902,0.050911263,0.5939321
3245939062_8ffe1d2be5.jpg,a man and woman have matching tattoos .,joy,0.65289694,0.65289694,0.23264387,0.052245278,0.036245994,0.023419924,0.002547933
3245939062_8ffe1d2be5.jpg,A man holds the hair of a woman to show her matching tattoo .,love,0.9635287,0.035598718,0.00020617392,0.0006364161,2.974262e-05,0.9635287,2.1965954e-07
3245939062_8ffe1d2be5.jpg,a pair showing off matching musical note tattoos,joy,0.49188697,0.49188697,0.41878596,0.04002974,0.022126414,0.025490835,0.0016801207
3245939062_8ffe1d2be5.jpg,The man and woman show off their matching skull tattoos .,joy,0.99714404,0.99714404,0.0025165325,0.00023522478,5.325983e-05,5.073885e-05,1.3272562e-07
3245939062_8ffe1d2be5.jpg,Two people show off their matching skull tattoos while two other people look on .,sadness,0.95846564,0.02763541,0.95846564,0.0064410316,0.0037527573,0.0036742648,3.0801613e-05
3246190363_68d903bfcb.jpg,A black dog leaps in the water .,joy,0.65516144,0.65516144,0.23115341,0.05186944,0.036006734,0.023284143,0.0025249594
3246190363_68d903bfcb.jpg,A black dog runs fast into shallow water .,joy,0.9655565,0.9655565,0.028202025,0.0024630048,0.0015949606,0.0021451062,3.843939e-05
3246190363_68d903bfcb.jpg,A dog bounds into the water .,joy,0.65650064,0.65650064,0.23027459,0.051646803,0.03586401,0.02320274,0.0025111602
3246190363_68d903bfcb.jpg,Black dog running into the water .,joy,0.98525536,0.98525536,0.012387728,0.001027304,0.00058424263,0.0007386364,6.732073e-06
3246190363_68d903bfcb.jpg,Black dog running through water next to beach .,joy,0.81236553,0.81236553,0.14848097,0.015940513,0.0104147075,0.011829794,0.00096852524
3246773992_89bf86937b.jpg,A girl in a costume is performing a dance as other girls in costumes watch .,joy,0.99025285,0.99025285,0.008232915,0.00070615823,0.00035943315,0.00044564923,3.0662952e-06
3246773992_89bf86937b.jpg,An Irish dancer performs a solo .,joy,0.6559269,0.6559269,0.23065183,0.051742043,0.035924856,0.023237374,0.002517007
3246773992_89bf86937b.jpg,A woman in tights dances .,joy,0.66520786,0.66520786,0.22454815,0.050204452,0.034940694,0.022675734,0.002423032
3246773992_89bf86937b.jpg,Girl in black pants and an orange top jumping with one leg outstreached and foot pointed other in background dressed the same .,joy,0.8288755,0.8288755,0.12691619,0.015840963,0.012382977,0.014656699,0.001327568
3246773992_89bf86937b.jpg,"Outdoors , girl in orange dress dancing as other dancers huddle in background .",joy,0.6653642,0.6653642,0.26010856,0.030610124,0.020459874,0.020942695,0.0025145533
3246804978_ea2c9e56f2.jpg,A group of pugs in a lawn .,joy,0.6465325,0.6465325,0.23700026,0.053287398,0.036841735,0.023735225,0.002602877
3246804978_ea2c9e56f2.jpg,A pack of Pugs .,joy,0.6490949,0.6490949,0.23521374,0.052870914,0.036616694,0.023621025,0.0025827435
3246804978_ea2c9e56f2.jpg,Group of pale brown and black pugs playing on grass .,sadness,0.80829257,0.03465397,0.80829257,0.106654786,0.040662516,0.008570063,0.0011661227
3246804978_ea2c9e56f2.jpg,Many dogs are shown in the grass .,fear,0.74473745,0.021657402,0.032572094,0.06387601,0.74473745,0.013950316,0.12320679
3246804978_ea2c9e56f2.jpg,Nine black and brown pugs in harnesses playing on a grassy lawn .,joy,0.9791143,0.9791143,0.016463555,0.0023536307,0.0011128479,0.0009334628,2.229797e-05
3246991821_750a3097e2.jpg,A girl in a pink dress blows bubbles on a wharf .,sadness,0.663079,0.10211008,0.663079,0.04351773,0.1264264,0.06084507,0.0040216623
3246991821_750a3097e2.jpg,A girl wearing a dress is blowing bubbles at a dock .,joy,0.9961235,0.9961235,0.0033755545,0.00033622084,8.520831e-05,7.938047e-05,2.9165062e-07
3246991821_750a3097e2.jpg,A little girl blows bubbles in a courtyard with a ship in the background .,sadness,0.43880937,0.1097093,0.43880937,0.050022773,0.3361641,0.05708469,0.008209809
3246991821_750a3097e2.jpg,Small girl blowing bubbles outside .,joy,0.9511345,0.9511345,0.03656622,0.005921886,0.0034224612,0.0028210613,0.00013367657
3246991821_750a3097e2.jpg,The girl in the pink dress is blowing bubbles on a walkway in front of a black ship .,joy,0.99764496,0.99764496,0.0020898595,0.0001863176,3.984094e-05,3.893191e-05,8.092842e-08
3247052319_da8aba1983.jpg,A man drives an ATV down a dirt road with a power line behind him .,joy,0.5560565,0.5560565,0.3002253,0.06542849,0.045351524,0.029455628,0.0034826905
3247052319_da8aba1983.jpg,a man is driving a red ATV up a rugged hill .,sadness,0.7290477,0.047983613,0.7290477,0.13656543,0.06717818,0.015523794,0.003701264
3247052319_da8aba1983.jpg,A man wearing a white hat is on a red ATV driving on the dirt .,joy,0.54328835,0.54328835,0.37113228,0.037584838,0.021493793,0.024670124,0.0018306305
3247052319_da8aba1983.jpg,"Man riding four-wheel , off-road vehicle in rural area .",sadness,0.7479335,0.18660106,0.7479335,0.028631033,0.017008817,0.019162724,0.00066294044
3247052319_da8aba1983.jpg,The man rides his quad through a rural area followed by his dog .,sadness,0.85939664,0.027826888,0.85939664,0.08207863,0.025271859,0.005015661,0.00041036052
3247168324_c45eaf734d.jpg,A girl and a man wearing a colored hat is leaning from the window of a limousine .,joy,0.6395181,0.6395181,0.28846034,0.030288363,0.018597145,0.021226712,0.0019093393
3247168324_c45eaf734d.jpg,a long white limo with two people hanging out the window,joy,0.86857754,0.86857754,0.10572974,0.0104651,0.006655586,0.008139293,0.00043265626
3247168324_c45eaf734d.jpg,"A man , with rainbow hair , and a woman are yelling out the window of a limo .",sadness,0.9951873,0.0032096251,0.9951873,0.0007963908,0.0004388146,0.00036746473,4.3535172e-07
3247168324_c45eaf734d.jpg,"Two people , one with a rainbow wig , wave out the window of a limo .",fear,0.59605616,0.056726757,0.08854781,0.11314466,0.59605616,0.028444208,0.117080465
3247168324_c45eaf734d.jpg,"Two women , one in a rainbow wig , wave out of a long car .",fear,0.50998396,0.06792822,0.08109565,0.10786514,0.50998396,0.037314422,0.19581258
3247341210_5d1e50df23.jpg,A group of men walk and hang onto ropes .,joy,0.9957205,0.9957205,0.0037180628,0.00032376614,0.00010866952,0.0001284623,4.268379e-07
3247341210_5d1e50df23.jpg,A group of people crossing ropes that are suspended over water .,joy,0.4461243,0.4461243,0.38218158,0.08270532,0.0507008,0.034952123,0.0033359353
3247341210_5d1e50df23.jpg,Many people climb on a ropes course outside .,joy,0.6509222,0.6509222,0.23394017,0.052574117,0.036455926,0.023539241,0.0025683849
3247341210_5d1e50df23.jpg,Men on a ropes course .,fear,0.44171864,0.07442196,0.069944434,0.09081169,0.44171864,0.043044426,0.28005883
3247341210_5d1e50df23.jpg,People are climbing on a rope bridge that is crossing a stream .,sadness,0.72511655,0.048599347,0.72511655,0.137882,0.06861356,0.015903572,0.0038849795
3247423890_163f00a2cb.jpg,A man in a grey shirt juggles six black and white balls .,joy,0.9863938,0.9863938,0.011471366,0.0009444636,0.00052643067,0.0006582612,5.616682e-06
3247423890_163f00a2cb.jpg,A man juggling hackey sacks,joy,0.6677635,0.6677635,0.22286746,0.04978205,0.034669418,0.022520276,0.0023973181
3247423890_163f00a2cb.jpg,A person is looking up and juggling seven balls .,joy,0.9457736,0.9457736,0.04037567,0.0066059707,0.0038806493,0.00320596,0.00015812508
3247423890_163f00a2cb.jpg,A young man juggles six black and white balls .,joy,0.9475391,0.9475391,0.042373747,0.003792911,0.0026136106,0.003589168,9.152108e-05
3247423890_163f00a2cb.jpg,The man juggles six balls easily .,fear,0.5933511,0.05711495,0.08835292,0.11312105,0.5933511,0.028793165,0.11926673
3247500085_c4f641aa84.jpg,A man playing the Trumpet into a microphone .,joy,0.7877157,0.7877157,0.14603817,0.02964603,0.020802258,0.014528537,0.0012692539
3247500085_c4f641aa84.jpg,A man plays the trumpet onstage,joy,0.5374218,0.5374218,0.31349382,0.06804926,0.046678457,0.03083747,0.0035190703
3247500085_c4f641aa84.jpg,A young man in a black sweater plays a trumpet into a microphone .,joy,0.9904451,0.9904451,0.00795258,0.00095943175,0.00034041403,0.00029948697,3.004776e-06
3247500085_c4f641aa84.jpg,A young man plays the trumpet .,sadness,0.4317689,0.3911463,0.4317689,0.08779908,0.050767828,0.03529658,0.0032213393
3247500085_c4f641aa84.jpg,The man is sitting on a stool playing the trombone .,joy,0.9557993,0.9557993,0.03326816,0.0053260475,0.0030196682,0.0024752445,0.00011160505
3247598959_5b2348444c.jpg,"A brown , black , and white dog play in a grassy field .",joy,0.7079839,0.7079839,0.22938944,0.025720343,0.017078571,0.017861398,0.0019663826
3247598959_5b2348444c.jpg,"A white dog , a brown dog , and a black dog frolicking in a grassy field .",joy,0.98753697,0.98753697,0.010543359,0.00086244073,0.00047090693,0.00058181945,4.6296814e-06
3247598959_5b2348444c.jpg,Three dogs running on a grassy field .,sadness,0.86202973,0.024467198,0.86202973,0.08340048,0.02505683,0.0046681724,0.00037757875
3247598959_5b2348444c.jpg,"Three dogs run on wide , grassy , outdoor area .",fear,0.9692796,0.005292074,0.0071652546,0.0071699223,0.9692796,0.001617328,0.0094757825
3247598959_5b2348444c.jpg,"White , brown , and black dogs running across a grassy lawn .",joy,0.995626,0.995626,0.0037891266,0.00038708939,0.00010262141,9.483111e-05,3.9852975e-07
